cbsa_code,cbsa_title,state_code,county_code,persons,households,age_lt_1,age_1_to_2,age_3_to_4,age_5,age_6,age_7_to_9,age_10_to_13,age_14,age_15,age_16,age_17,age_18,age_19,age_20,age_21,age_22_to_24,age_25_to_29,age_30_to_34,age_35_to_44,age_45_to_54,age_55_to_59,age_60_to_61,age_62_to_64,age_65_to_74,age_75_to_84,age_ge_85,inc_lt_2500,inc_2500_4999,inc_5000_7499,inc_7500_9999,inc_10000_12499,inc_12500_14999,inc_15000_17499,inc_17500_19999,inc_20000_22499,inc_22500_24999,inc_25000_27499,inc_27500_29999,inc_30000_34999,inc_35000_39999,inc_40000_49999,inc_50000_74999,inc_ge_75000,worked_35_plus,worked_1_to_34_hours,car_truck_or_van__drive_alone,car_truck_or_van__carpool,public_transportation,walked_only,other_means,worked_at_home,commute_lt_5,commute_5_to_9,commute_10_to_14,commute_15_to_20,commute_20_to_29,commute_30_to_44,commute_45_to_59,commute_gt_60,jan_ave_temp,feb_ave_temp,mar_ave_temp,apr_ave_temp,may_ave_temp,june_ave_temp,july_ave_temp,aug_ave_temp,sept_ave_temp,oct_ave_temp,nov_ave_temp,dec_ave_temp,jan_precip,feb_precip,mar_precip,apr_precip,may_precip,june_precip,july_precip,aug_precip,sept_precip,oct_precip,nov_precip,dec_precip,ag_forestry_fish_mining,construction,manufacturing_nondurable,manufacturing_durable,transportation,comms_and_util,wholesale_trade,retail_trade,finance_insurance_realestate,business_repair,personal_entertainment_and_rec,health_services,educational_services,other_pro_services,public_admin
44140,"Springfield, MA",25,013,443018.0,158027.0,6020.0,11235.0,10767.0,5595.0,5373.0,19479.0,28493.0,7855.0,8279.0,8591.0,8392.0,8692.0,8886.0,8137.0,7980.0,23125.0,34395.0,31823.0,45825.0,46118.0,26555.0,9914.0,13738.0,33429.0,18143.0,6179.0,5820.0,17734.0,12964.0,12148.0,13095.0,11558.0,11931.0,11011.0,11564.0,9088.0,8461.0,6091.0,10015.0,6012.0,5688.0,3389.0,1199.0,156447.0,49317.0,132204.0,38144.0,7785.0,11105.0,1897.0,2083.0,5580.0,26249.0,40720.0,40710.0,43387.0,24264.0,5762.0,4937.0,22.52,23.19,34.910000000000004,45.24,57.1,65.42999999999999,70.42999999999999,68.85,60.08,48.79,39.36,27.47,4.725,2.842,4.542,3.989,4.339,3.993,4.21,4.658,4.564,4.224,3.844,4.446,1478.0,6640.0,24624.0,36934.0,7952.0,4234.0,7633.0,32038.0,12912.0,6870.0,5826.0,17041.0,17164.0,7456.0,8380.0
44180,"Springfield, MO",29,043,259036.0,95348.0,3914.0,7153.0,7188.0,3445.0,3605.0,11568.0,15353.0,3892.0,4179.0,4361.0,4329.0,5569.0,6660.0,6529.0,6139.0,14962.0,21463.0,19021.0,28523.0,24831.0,12273.0,4622.0,6464.0,19282.0,10547.0,3164.0,4831.0,10823.0,10225.0,9146.0,9021.0,7982.0,8009.0,6531.0,6161.0,4647.0,4028.0,2630.0,4282.0,2461.0,1934.0,1814.0,927.0,93785.0,26998.0,75083.0,19790.0,1059.0,4843.0,1454.0,4267.0,4538.0,15377.0,19346.0,21229.0,20437.0,14453.0,3755.0,3220.0,27.868000000000002,33.762,45.278,55.544000000000004,63.529999999999994,72.42,77.814,76.13199999999999,68.536,57.258,44.11,35.077999999999996,1.814,1.7756,4.191599999999999,3.9732,4.2874,4.4186,3.3268,3.1724,4.474,3.5934,3.8426,2.5024,4789.0,6257.0,10821.0,11109.0,6939.0,3021.0,6171.0,19310.0,5207.0,4223.0,4599.0,8306.0,9817.0,4436.0,3452.0
44220,"Springfield, OH",39,023,150236.0,53376.0,2294.0,4321.0,4151.0,2127.0,2068.0,7378.0,10196.0,2669.0,2781.0,2806.0,2825.0,2824.0,2887.0,2721.0,2771.0,7622.0,11639.0,11218.0,16974.0,15574.0,8275.0,2944.0,3997.0,10322.0,5152.0,1700.0,2145.0,4948.0,4245.0,4153.0,4288.0,3751.0,4372.0,4122.0,4172.0,3491.0,3097.0,2157.0,3476.0,1900.0,1811.0,992.0,383.0,52406.0,13675.0,41967.0,10321.0,408.0,2223.0,485.0,832.0,2282.0,7246.0,10681.0,11937.0,12481.0,7852.0,1702.0,1204.0,23.71,26.46,39.61,49.59,61.05,69.32000000000001,73.27000000000001,71.34,64.96000000000001,51.88,41.5,31.43,2.745,2.12,3.0840000000000005,3.504,3.696,4.851,3.866,5.191000000000001,3.433,2.644,2.771,3.005,1331.0,2649.0,2917.0,13933.0,2090.0,1208.0,1851.0,9791.0,3204.0,2161.0,2379.0,5079.0,5031.0,2066.0,4680.0
44260,"Starkville, MS",28,105,46318.0,14571.0,785.0,1268.0,1328.0,571.0,610.0,2047.0,2727.0,708.0,764.0,795.0,808.0,1586.0,2103.0,2206.0,2187.0,3837.0,3588.0,2743.0,4217.0,3468.0,1748.0,631.0,861.0,2812.0,1477.0,443.0,1448.0,2084.0,1704.0,1451.0,1333.0,1074.0,953.0,769.0,622.0,635.0,453.0,384.0,497.0,314.0,444.0,282.0,40.0,16331.0,5342.0,10514.0,4639.0,61.0,1215.0,187.0,361.0,1093.0,3860.0,3886.0,2792.0,2231.0,1837.0,414.0,753.0,40.695,44.31,53.900000000000006,61.629999999999995,69.09,76.575,79.875,78.81,73.88499999999999,61.865,51.71,44.64,6.787000000000001,4.4125,8.440999999999999,5.8535,5.686,3.5415,5.266500000000001,3.1455,4.844,3.2720000000000002,5.05,5.077,779.0,884.0,1535.0,2413.0,254.0,287.0,223.0,2422.0,453.0,441.0,720.0,946.0,4597.0,588.0,709.0
44300,"State College, PA",42,027,112760.0,36122.0,1270.0,2374.0,2208.0,1145.0,1146.0,4052.0,5811.0,1493.0,1574.0,1636.0,1599.0,4062.0,5659.0,7401.0,7273.0,10014.0,10190.0,7819.0,10632.0,9039.0,4303.0,1468.0,2050.0,5271.0,2543.0,728.0,2004.0,3314.0,3514.0,3210.0,3357.0,2818.0,2991.0,2506.0,2504.0,1855.0,1707.0,1193.0,1730.0,1185.0,1224.0,711.0,300.0,44517.0,18479.0,23801.0,10933.0,1380.0,8239.0,710.0,1320.0,2727.0,8226.0,9794.0,7814.0,7606.0,5731.0,1522.0,1193.0,23.69,24.76,36.52,46.64,57.35,65.2,69.45,68.91,61.54,49.55,39.86,29.48,3.2,2.551,3.457,2.85,4.061999999999999,5.18,4.47,3.189,4.515,3.39,3.02,3.243,1990.0,1894.0,2438.0,5948.0,1207.0,776.0,787.0,7161.0,1571.0,1658.0,1660.0,2216.0,14742.0,1549.0,1559.0
44340,"Statesboro, GA",13,031,44213.0,14198.0,661.0,1290.0,1246.0,597.0,667.0,2114.0,2829.0,759.0,799.0,861.0,825.0,1511.0,1729.0,1611.0,1427.0,2833.0,3475.0,2860.0,4349.0,3672.0,1731.0,747.0,1015.0,2953.0,1317.0,335.0,1194.0,1692.0,1543.0,1452.0,1497.0,1188.0,1161.0,855.0,802.0,634.0,396.0,371.0,536.0,284.0,316.0,169.0,152.0,16029.0,5013.0,11431.0,4339.0,60.0,1064.0,362.0,436.0,1222.0,3885.0,3586.0,2960.0,2250.0,1924.0,627.0,796.0,48.56,49.53,58.395,64.83,72.0,77.55499999999999,80.535,79.88,76.49000000000001,65.38499999999999,57.254999999999995,50.835,4.125500000000001,3.557,4.501,3.0820000000000003,4.5504999999999995,4.836,5.512499999999999,4.942,4.4254999999999995,2.0940000000000003,2.416,3.8275,1580.0,1256.0,1719.0,2085.0,380.0,437.0,791.0,2949.0,667.0,451.0,895.0,1345.0,2578.0,361.0,748.0
44420,"Staunton-Stuarts Draft, VA",51,015,90918.0,31945.0,1145.0,2209.0,2142.0,1127.0,1152.0,3943.0,5514.0,1410.0,1628.0,1773.0,1754.0,1701.0,1660.0,1555.0,1445.0,4511.0,7120.0,7019.0,11392.0,10213.0,5003.0,1836.0,2610.0,7049.0,3092.0,915.0,1207.0,2553.0,2409.0,2667.0,3240.0,2725.0,2702.0,2484.0,2320.0,1641.0,1798.0,1287.0,1735.0,1072.0,946.0,735.0,310.0,35903.0,8246.0,27056.0,9700.0,536.0,1544.0,610.0,1207.0,1772.0,6490.0,7937.0,7619.0,8083.0,5625.0,1308.0,1331.0,30.933333333333337,32.333333333333336,43.31666666666666,52.03666666666666,60.826666666666675,68.26,72.55,71.92333333333333,65.44333333333333,53.01,43.52,36.05666666666667,3.3379999999999996,2.191666666666667,3.3113333333333337,2.7886666666666664,4.363666666666667,3.8699999999999997,3.8473333333333333,3.1133333333333333,4.056333333333334,4.69,2.876666666666667,2.5873333333333335,1936.0,2836.0,6372.0,6167.0,2325.0,723.0,1353.0,5848.0,1557.0,945.0,1640.0,3913.0,3133.0,1331.0,1446.0
44460,"Steamboat Springs, CO",08,081,26537.0,9512.0,540.0,937.0,950.0,399.0,373.0,1304.0,1665.0,367.0,441.0,417.0,421.0,383.0,419.0,436.0,508.0,2033.0,3838.0,3079.0,3323.0,1937.0,792.0,269.0,354.0,804.0,392.0,156.0,189.0,480.0,430.0,500.0,642.0,598.0,844.0,620.0,855.0,654.0,610.0,621.0,916.0,492.0,503.0,441.0,123.0,11925.0,2510.0,7098.0,3419.0,229.0,1368.0,447.0,451.0,1073.0,3824.0,2389.0,1664.0,1159.0,1414.0,359.0,702.0,18.509999999999998,22.6,29.72,38.36,47.505,57.655,64.24,61.68000000000001,53.205,42.815,28.485,20.595,2.2255000000000003,1.5525,2.1215,1.8439999999999999,2.1125,0.935,1.1524999999999999,1.1484999999999999,1.0474999999999999,1.6605,1.653,1.9130000000000003,2565.0,1934.0,154.0,118.0,549.0,938.0,298.0,2580.0,770.0,461.0,1074.0,474.0,783.0,410.0,532.0
44500,"Stephenville, TX",48,143,22560.0,8699.0,295.0,616.0,545.0,292.0,251.0,836.0,1145.0,279.0,304.0,348.0,327.0,481.0,692.0,634.0,595.0,1345.0,1596.0,1336.0,2050.0,1939.0,1076.0,431.0,691.0,2466.0,1523.0,467.0,679.0,1167.0,890.0,1011.0,859.0,573.0,717.0,583.0,406.0,380.0,299.0,218.0,283.0,180.0,206.0,245.0,167.0,7743.0,2586.0,6705.0,1466.0,129.0,450.0,97.0,485.0,657.0,3068.0,1893.0,1200.0,944.0,658.0,239.0,440.0,41.16,47.1,56.55,63.85,71.06,79.03999999999999,82.8,81.06,75.34,65.77000000000001,53.08,46.56,1.549,1.581,1.861,3.4090000000000003,4.072,1.704,2.653,2.375,3.0170000000000003,3.319,1.467,1.474,1518.0,1131.0,579.0,506.0,251.0,247.0,390.0,1566.0,320.0,300.0,361.0,715.0,1063.0,322.0,238.0
44540,"Sterling, CO",08,075,19800.0,7146.0,352.0,632.0,613.0,309.0,271.0,868.0,1218.0,337.0,334.0,368.0,401.0,461.0,628.0,474.0,384.0,1062.0,1584.0,1258.0,1989.0,1974.0,1040.0,363.0,457.0,1381.0,759.0,283.0,291.0,657.0,686.0,567.0,615.0,679.0,701.0,549.0,499.0,308.0,334.0,301.0,327.0,210.0,184.0,174.0,70.0,8072.0,2110.0,6134.0,1402.0,26.0,854.0,182.0,557.0,1010.0,2629.0,2503.0,1182.0,513.0,433.0,174.0,225.0,22.880000000000003,31.27,37.68,47.33,56.7,68.36,74.36,71.37,62.3,50.73,35.09,28.53,0.418,0.26,1.2,1.755,2.95,2.288,2.1990000000000003,1.898,1.003,0.48,0.596,0.331,1726.0,530.0,667.0,233.0,542.0,214.0,409.0,1797.0,410.0,310.0,495.0,476.0,840.0,317.0,385.0
44580,"Sterling, IL",17,195,65970.0,23200.0,1095.0,2049.0,2085.0,1039.0,1034.0,3333.0,4408.0,1139.0,1315.0,1276.0,1352.0,1230.0,1261.0,1137.0,1056.0,3351.0,5257.0,4566.0,7236.0,6769.0,3370.0,1263.0,1764.0,4414.0,2384.0,787.0,721.0,1582.0,1502.0,1386.0,1635.0,1547.0,1598.0,1529.0,1730.0,1535.0,1668.0,1179.0,2075.0,1368.0,1251.0,628.0,220.0,24221.0,6790.0,18951.0,5800.0,103.0,1646.0,423.0,1012.0,1694.0,6094.0,6392.0,4492.0,3972.0,2795.0,665.0,652.0,16.73,22.31,35.69,48.81,60.28,69.48,73.28999999999999,70.83000000000001,63.88,51.720000000000006,37.62,24.47,1.507,1.318,3.117,4.0600000000000005,4.39,4.36,3.553,4.443,2.967,2.4330000000000003,2.26,2.3720000000000003,1540.0,1325.0,1102.0,10241.0,1157.0,562.0,913.0,4187.0,1046.0,640.0,868.0,2093.0,1836.0,737.0,647.0
44620,"Stevens Point-Plover, WI",55,097,57420.0,18313.0,918.0,1770.0,1655.0,815.0,791.0,2499.0,3629.0,937.0,1047.0,1068.0,1084.0,1674.0,2280.0,2061.0,1950.0,4106.0,5050.0,4130.0,5593.0,4447.0,2158.0,844.0,1183.0,3391.0,1806.0,534.0,735.0,1529.0,1657.0,1379.0,1464.0,1455.0,1437.0,1319.0,1441.0,1226.0,1060.0,745.0,1102.0,636.0,587.0,380.0,193.0,21490.0,8057.0,14473.0,4633.0,164.0,3136.0,626.0,1402.0,1696.0,5416.0,6167.0,4088.0,3528.0,1535.0,474.0,418.0,9.37,15.14,27.84,42.56,55.48,64.19,68.94,65.84,57.36,46.23,31.65,17.47,1.09,1.083,2.378,2.894,3.63,3.24,3.947,4.276,3.661,2.016,1.91,1.447,1816.0,1004.0,2902.0,1735.0,1214.0,325.0,885.0,4317.0,2971.0,518.0,734.0,1528.0,3803.0,624.0,571.0
44660,"Stillwater, OK",40,119,62435.0,22119.0,949.0,1557.0,1392.0,687.0,649.0,2093.0,2573.0,592.0,677.0,730.0,777.0,2461.0,3859.0,3942.0,3765.0,6609.0,5684.0,3807.0,5201.0,4226.0,2101.0,785.0,1162.0,3553.0,2003.0,601.0,1634.0,2752.0,2497.0,2561.0,2122.0,1630.0,1522.0,1213.0,1042.0,1117.0,848.0,746.0,802.0,610.0,596.0,328.0,160.0,25338.0,10421.0,17012.0,5117.0,34.0,3415.0,903.0,707.0,2094.0,7171.0,7181.0,4563.0,2231.0,1878.0,488.0,918.0,31.99,38.4,49.760000000000005,60.15,67.41,76.61,82.15,80.17,72.17,61.470000000000006,47.78,38.82,1.368,1.35,2.733,3.005,5.264,3.817,2.678,3.018,3.731,2.906,2.567,1.334,1755.0,1982.0,1434.0,1396.0,837.0,724.0,562.0,4640.0,880.0,740.0,1048.0,1264.0,8030.0,1028.0,1216.0
44700,"Stockton-Lodi, CA",06,077,347342.0,124626.0,6010.0,10846.0,10604.0,4988.0,4933.0,16578.0,22244.0,5665.0,6097.0,6464.0,6669.0,6615.0,6787.0,6622.0,6137.0,18542.0,28969.0,26681.0,38010.0,34298.0,18460.0,6825.0,8957.0,24119.0,11635.0,3587.0,5962.0,11903.0,10843.0,10830.0,10539.0,8524.0,9145.0,8153.0,8404.0,6840.0,6740.0,4748.0,7905.0,4716.0,5063.0,3139.0,1585.0,112536.0,31570.0,98584.0,20408.0,1501.0,5154.0,3673.0,2820.0,5970.0,21141.0,26761.0,27809.0,27647.0,13727.0,3123.0,3965.0,45.3,50.45,53.82000000000001,57.970000000000006,65.27000000000001,71.69,75.64,74.45,71.47,63.91,52.470000000000006,45.42,2.472,2.214,2.047,1.03,0.271,0.051,0.021,0.029,0.228,0.7939999999999999,1.465,1.914,10785.0,7765.0,10575.0,10570.0,7263.0,3737.0,6964.0,21965.0,7494.0,5437.0,5210.0,10220.0,12059.0,5911.0,10183.0
44740,"Storm Lake, IA",19,021,20774.0,7673.0,323.0,599.0,603.0,269.0,244.0,842.0,1133.0,295.0,329.0,386.0,393.0,442.0,496.0,432.0,418.0,1079.0,1615.0,1220.0,1812.0,2152.0,1184.0,454.0,671.0,1772.0,1151.0,460.0,284.0,669.0,624.0,614.0,754.0,604.0,576.0,532.0,618.0,449.0,314.0,295.0,425.0,267.0,279.0,257.0,100.0,7366.0,2727.0,5528.0,1120.0,19.0,1293.0,135.0,1012.0,1162.0,3146.0,1746.0,865.0,665.0,428.0,30.0,175.0,12.3,19.05,32.56,47.63,59.16,68.97999999999999,73.03999999999999,70.13,61.86,49.56,34.260000000000005,19.95,0.74,0.782,2.114,2.666,3.443,3.771,3.825,4.391,3.076,2.117,1.541,0.655,1599.0,442.0,900.0,320.0,301.0,175.0,611.0,1858.0,462.0,237.0,304.0,578.0,947.0,305.0,242.0
44780,"Sturgis, MI",26,149,56083.0,19794.0,938.0,1879.0,1863.0,918.0,856.0,2915.0,3785.0,950.0,1050.0,985.0,1046.0,974.0,961.0,851.0,873.0,2828.0,4662.0,4151.0,6135.0,5515.0,2752.0,1062.0,1436.0,4126.0,1981.0,591.0,569.0,1420.0,1783.0,1724.0,1774.0,1866.0,1688.0,1571.0,1458.0,1185.0,1068.0,722.0,1246.0,617.0,596.0,351.0,107.0,20870.0,5302.0,15792.0,4416.0,58.0,1183.0,279.0,748.0,1623.0,5132.0,4198.0,3724.0,3415.0,2271.0,593.0,791.0,20.3,22.34,35.510000000000005,46.72,58.42,67.55,71.74,69.56,62.510000000000005,50.33,38.38,27.27,1.738,1.5,3.027,3.266,3.31,4.006,3.09,3.732,3.644,2.239,2.342,2.759,967.0,987.0,3077.0,6925.0,596.0,658.0,577.0,3423.0,729.0,440.0,624.0,1305.0,1730.0,526.0,601.0
44860,"Sulphur Springs, TX",48,223,25247.0,9528.0,393.0,742.0,745.0,344.0,338.0,1210.0,1530.0,394.0,428.0,407.0,448.0,380.0,372.0,404.0,385.0,1110.0,1806.0,1778.0,2632.0,2280.0,1288.0,579.0,794.0,2671.0,1416.0,373.0,622.0,1126.0,840.0,1049.0,1018.0,799.0,756.0,559.0,505.0,465.0,386.0,278.0,362.0,237.0,245.0,170.0,93.0,8138.0,1949.0,7559.0,1776.0,16.0,612.0,76.0,475.0,883.0,2421.0,2348.0,1496.0,1284.0,878.0,285.0,443.0,40.52,45.97,55.53,63.010000000000005,70.53999999999999,78.35,82.46000000000001,81.17999999999999,75.25,64.87,53.09,45.6,2.926,2.672,4.008,4.254,4.361,4.143,2.794,2.7150000000000003,4.651999999999999,3.991000000000001,3.565,3.689,1654.0,686.0,1100.0,1227.0,435.0,390.0,583.0,1563.0,285.0,335.0,422.0,668.0,707.0,268.0,307.0
44900,"Summerville, GA",13,055,21856.0,7733.0,344.0,584.0,635.0,326.0,336.0,1118.0,1478.0,395.0,391.0,421.0,382.0,322.0,325.0,342.0,324.0,1001.0,1520.0,1611.0,2410.0,2455.0,1215.0,469.0,709.0,1819.0,775.0,149.0,495.0,900.0,922.0,716.0,703.0,800.0,756.0,564.0,559.0,307.0,230.0,187.0,303.0,117.0,104.0,48.0,22.0,8610.0,1227.0,5389.0,2602.0,25.0,397.0,99.0,106.0,322.0,1443.0,1800.0,1631.0,1342.0,1048.0,560.0,545.0,38.58,41.29,51.23,59.42,66.86,74.34,78.09,77.4,72.31,59.4,49.98,42.24,6.03,4.121,8.418000000000001,4.651,5.154,3.724,4.449,3.678,5.154,2.92,4.081,5.18,164.0,438.0,4691.0,441.0,125.0,182.0,122.0,1004.0,267.0,150.0,219.0,237.0,571.0,150.0,241.0
44940,"Sumter, SC",45,085,88243.0,27268.0,1697.0,3179.0,2952.0,1481.0,1511.0,4661.0,6491.0,1707.0,1812.0,1948.0,1921.0,1851.0,1897.0,2145.0,2064.0,5592.0,7760.0,6573.0,9685.0,7791.0,3643.0,1392.0,1695.0,4413.0,1814.0,568.0,2165.0,2876.0,2907.0,3136.0,2917.0,2174.0,2274.0,1611.0,1733.0,1176.0,1132.0,668.0,1042.0,568.0,478.0,281.0,144.0,29608.0,6700.0,22658.0,8602.0,289.0,1600.0,745.0,310.0,1316.0,5508.0,7649.0,7577.0,6405.0,3396.0,954.0,1234.0,45.010000000000005,46.1,55.61,62.95,69.72,75.56,78.92999999999999,78.44,74.28,62.52,54.63,47.41,4.585,3.471,4.529000000000001,2.8360000000000003,4.129,5.504,5.141,4.828,3.944,2.009,2.565,3.895000000000001,1213.0,2266.0,4242.0,4531.0,835.0,753.0,1128.0,4909.0,1310.0,839.0,1293.0,1547.0,2833.0,907.0,1458.0
44980,"Sunbury, PA",42,093,117056.0,43397.0,1464.0,2888.0,2786.0,1466.0,1539.0,5037.0,7034.0,1910.0,2034.0,2143.0,1998.0,1771.0,1723.0,1652.0,1731.0,5275.0,8502.0,7727.0,12492.0,12728.0,7353.0,2875.0,4094.0,11779.0,5628.0,1427.0,1825.0,4737.0,4925.0,4319.0,4457.0,3919.0,3901.0,3096.0,2983.0,2229.0,1808.0,1266.0,1762.0,790.0,678.0,439.0,173.0,39681.0,10044.0,26899.0,11164.0,346.0,5160.0,489.0,1143.0,1859.0,8379.0,9807.0,8284.0,6926.0,5478.0,1481.0,1728.0,24.705,25.619999999999997,37.394999999999996,47.745000000000005,58.13,66.46,70.99,70.17,62.48,50.120000000000005,40.51,30.055,3.4445,2.491,3.4595000000000002,3.086,4.2995,5.163,4.1035,3.4515000000000002,5.0715,3.591,3.199,3.3194999999999997,1628.0,2359.0,8994.0,6514.0,2010.0,1209.0,1248.0,7428.0,1287.0,938.0,1134.0,5364.0,3266.0,1087.0,1823.0
45000,"Susanville, CA",06,035,21661.0,7400.0,353.0,634.0,603.0,312.0,311.0,875.0,1381.0,338.0,369.0,415.0,413.0,384.0,412.0,470.0,438.0,1375.0,2117.0,1900.0,2427.0,2156.0,1134.0,381.0,531.0,1281.0,510.0,141.0,331.0,523.0,674.0,638.0,734.0,628.0,677.0,504.0,512.0,399.0,467.0,230.0,395.0,342.0,155.0,122.0,47.0,7622.0,2023.0,4523.0,1614.0,61.0,887.0,267.0,279.0,1024.0,2086.0,1215.0,1208.0,1049.0,616.0,239.0,221.0,29.3,34.18,36.71,41.3,50.4,58.82000000000001,66.61,64.28,57.96,47.79,36.89,30.82,2.644,2.691,2.575,1.482,1.498,0.817,0.465,0.583,0.89,1.279,1.6829999999999998,2.551,777.0,465.0,64.0,496.0,223.0,267.0,126.0,1311.0,405.0,148.0,328.0,311.0,897.0,295.0,1523.0
45020,"Sweetwater, TX",48,353,17359.0,6446.0,307.0,537.0,551.0,262.0,272.0,851.0,1152.0,272.0,291.0,317.0,287.0,266.0,255.0,247.0,221.0,756.0,1285.0,1145.0,1754.0,1799.0,904.0,314.0,503.0,1667.0,927.0,217.0,458.0,733.0,729.0,512.0,646.0,466.0,467.0,443.0,409.0,317.0,270.0,192.0,284.0,157.0,152.0,117.0,88.0,5807.0,1378.0,5474.0,1104.0,9.0,285.0,137.0,170.0,571.0,2257.0,1664.0,1146.0,480.0,507.0,197.0,312.0,40.28,46.510000000000005,55.32000000000001,62.95,70.5,78.38000000000001,80.7,78.71000000000001,72.52000000000001,63.220000000000006,50.98,44.63,0.6609999999999999,0.8379999999999999,1.31,1.705,2.785,2.083,2.5940000000000003,3.747,5.193,2.805,1.15,0.865,864.0,417.0,598.0,665.0,721.0,288.0,272.0,1258.0,267.0,214.0,257.0,425.0,524.0,270.0,329.0
45060,"Syracuse, NY",36,053,642971.0,223720.0,9553.0,17686.0,17102.0,8628.0,8280.0,29218.0,43033.0,11659.0,12180.0,12640.0,12602.0,14710.0,15515.0,14691.0,14059.0,36079.0,53660.0,47552.0,68666.0,64625.0,33629.0,12228.0,16418.0,40669.0,21198.0,6691.0,8210.0,18417.0,17782.0,17381.0,18216.0,16625.0,17437.0,16342.0,17211.0,13173.0,12533.0,9847.0,15067.0,9249.0,8896.0,5418.0,1889.0,236341.0,69925.0,169359.0,56170.0,13898.0,19979.0,2251.0,4793.0,10977.0,36449.0,46774.0,51166.0,63064.0,37245.0,8777.0,6917.0,19.466666666666665,19.29,31.273333333333337,42.2,55.09,63.6,68.34666666666666,66.94333333333333,58.76333333333333,47.39333333333334,37.32666666666666,25.60666666666667,3.2803333333333335,2.584,3.4303333333333335,3.4096666666666664,3.522,4.537666666666667,4.006,3.9243333333333332,4.672666666666667,3.6673333333333336,4.039000000000001,3.818,4615.0,12325.0,19486.0,45619.0,9999.0,9820.0,13506.0,43038.0,17547.0,9725.0,9345.0,21838.0,32207.0,12247.0,11577.0
45140,"Tahlequah, OK",40,021,30684.0,10595.0,483.0,923.0,911.0,447.0,441.0,1445.0,1927.0,489.0,629.0,699.0,672.0,757.0,770.0,752.0,747.0,1672.0,2174.0,2022.0,3264.0,2856.0,1451.0,572.0,783.0,2328.0,1123.0,347.0,910.0,1561.0,1365.0,1220.0,1056.0,871.0,686.0,693.0,547.0,303.0,290.0,170.0,332.0,178.0,198.0,122.0,35.0,10199.0,2944.0,6758.0,2527.0,28.0,737.0,105.0,402.0,544.0,1735.0,1673.0,1435.0,1515.0,1479.0,566.0,871.0,33.43,39.37,49.99,59.870000000000005,67.1,75.5,80.72,79.09,72.16,61.510000000000005,48.16,39.82,1.664,1.9490000000000005,4.035,4.277,4.813000000000001,5.422,2.779,3.033,5.0,3.407,4.1850000000000005,2.506,854.0,1157.0,405.0,589.0,227.0,208.0,345.0,1850.0,319.0,236.0,400.0,799.0,2124.0,557.0,699.0
45180,"Talladega-Sylacauga, AL",01,037,85203.0,27960.0,1407.0,2707.0,2571.0,1437.0,1466.0,4750.0,6354.0,1725.0,1811.0,1678.0,1687.0,1629.0,1543.0,1537.0,1433.0,4272.0,6199.0,5720.0,8804.0,8692.0,4196.0,1673.0,2226.0,6428.0,2691.0,567.0,2128.0,3734.0,3044.0,2720.0,2510.0,2364.0,2241.0,1823.0,1611.0,1406.0,1166.0,780.0,1076.0,542.0,467.0,241.0,166.0,27506.0,4658.0,21310.0,7809.0,324.0,781.0,238.0,240.0,986.0,4565.0,5884.0,5834.0,5890.0,4607.0,954.0,1797.0,42.435,44.845,54.39,61.22,68.08500000000001,75.025,78.305,77.63499999999999,73.285,61.16,52.28,45.405,6.7735,4.356,9.108,5.6259999999999994,5.3535,3.925,5.465999999999999,3.6515,5.193,2.5915,3.7030000000000003,4.726000000000001,870.0,1763.0,8872.0,3808.0,831.0,963.0,722.0,3773.0,886.0,643.0,1065.0,1598.0,2681.0,998.0,1743.0
45220,"Tallahassee, FL",12,039,211810.0,73411.0,3317.0,6057.0,6087.0,3066.0,3014.0,10173.0,12921.0,3180.0,3517.0,3476.0,3820.0,5309.0,6363.0,6705.0,6756.0,15850.0,21016.0,17975.0,22357.0,17563.0,8429.0,3123.0,4304.0,10965.0,5059.0,1408.0,6273.0,7692.0,7285.0,6723.0,6874.0,5560.0,5087.0,4436.0,4199.0,3285.0,3243.0,2236.0,3907.0,2239.0,2285.0,1687.0,703.0,79518.0,24782.0,60673.0,24434.0,1682.0,4424.0,1867.0,1255.0,3478.0,13445.0,17923.0,19335.0,18897.0,13110.0,3444.0,3552.0,51.252500000000005,51.7875,60.5475,65.985,72.8375,78.3725,80.3925,79.8875,77.94749999999999,67.065,59.155,52.8575,5.8705,3.8289999999999997,5.34375,4.38175,5.609500000000001,5.03325,7.4695,6.2932500000000005,5.0305,2.8127500000000003,3.5425,4.3135,3355.0,6323.0,3213.0,2555.0,2283.0,2880.0,2765.0,15628.0,5143.0,3237.0,4746.0,6337.0,13858.0,4869.0,19283.0
